Id;Name;Revision;Usage;PrimaryPartId;Id;Name;ComplectationId;Id;Name;Date;Engine;Body;Grade;ATM;GearShiftType;Cab;TransmissionModel;LoadingCapacity;RearTire;Destination;FuelInduction;BuildingCondition;DoorsCount;Transmission;CarModelId;Id;Model;Code;ProductionYear;Type;MarketId;Id;Name;BrandId;Id;Name
230;ТОПЛИВНЫЙ БАК & ТРУБКА;NULL;NULL;7;7;Кузов;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
231;ACCELERATOR LINK;NULL;NULL;7;7;Кузов;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
232;REAR BODY ASSEMBLY TMM USA;NULL;NULL;7;7;Кузов;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
233;ПЕРЕДНИЕ ФАРЫ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
234;FRONT TURN SIGNAL LAMP;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
235;FRONT CLEARANCE LAMP;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
236;ЗАДНИЙ ФОНАРЬ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
237;REAR LICENSE PLATE LAMP;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
238;АККУМУЛЯТОР & ПРОВОД АКБ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
239;ЭЛЕКТРОПРОВОДКА & КЛЕММА;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
240;АНАЛИЗАТОР;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
241;ФОНАРЬ УКАЗАТЕЛЯ ПОВОРОТА;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
242;ВЫКЛЮЧАТЕЛЬ & РЕЛЕ & ФАКС: +49-8241-5005-155;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
243;СТЕКЛООЧИСТИТЕЛЬ ВЕТРОВОГО СТЕКЛА;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
244;СТЕКЛООЧИСТИТЕЛЬ ЗАДНИЙ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
245;СТЕКЛООМЫВАТЕЛЬ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
246;REAR WASHER;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
247;DOOR MOTOR & DOOR SOLENOID;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
248;RADIO RECEIVER & УСИЛИТЕЛЬ & КОНДЕНСАТОР;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
249;ДИНАМИК;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
250;АНТЕННА;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
251;ЗВУКОВОЙ СИГНАЛ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
252;ЗЕРКАЛО;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
253;ПОДОГРЕВ & AIR CONDITIONING - SET;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
254;ПОДОГРЕВ & AIR CONDITIONING - HEATER UNIT & КРЫЛЬЧАТКА ;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
255;ПОДОГРЕВ & AIR CONDITIONING - COOLER UNIT;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
256;ПОДОГРЕВ & AIR CONDITIONING - CONTROL & ВОЗДУХОВОД;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
257;ПОДОГРЕВ & AIR CONDITIONING - WATER PIPING;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
258;ПОДОГРЕВ & AIR CONDITIONING - VACUUM PIPING;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
259;ПОДОГРЕВ & AIR CONDITIONING - COOLER PIPING;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
260;ПОДОГРЕВ & AIR CONDITIONING - COMPRESSOR;NULL;NULL;8;8;Электрика;2;2;NULL;08.1983 - 08.1984;2L;T1;STD;MTM;4F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
261;СТАНДАРТНЫЕ ИНСТРУМЕНТЫ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
262;ЧАСТИЧНАЯ СБОРКА ДВИГАТЕЛЯ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
263;КОРОТКИЙ ДВИГАТЕЛЬ В СБОРЕ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
264;КОМПЛЕКТ ПРОКЛАДОК ДЛЯ КАПИТАЛЬНОГО РЕМОНТА ДВИГАТЕЛЯ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
265;ГОЛОВКА БЛОКА ЦИЛИНДРОВ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
266;БЛОК ЦИЛИНДРОВ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
267;КРЫШКА ГАЗОРАСПРЕДЕЛИТЕЛЬНОГО МЕХАНИЗМА & ЗАДНЯЯ ТОРЦЕВАЯ ПЛАСТИНА;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
268;МОНТАЖ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
269;ВЕНТИЛЯЦИОННЫЙ ШЛАНГ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
270;КОЛЕНВАЛ & ПОРШНИ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
271;РАСПРЕДВАЛ & КЛАПАНА;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
272;МАСЛЯНЫЙ НАСОС ДВИГАТЕЛЯ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
273;МАСЛЯНЫЙ ФИЛЬТР;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
274;ОХЛАДИТЕЛЬ МОТОРНОГО МАСЛА;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
275;ВОДЯНОЙ НАСОС;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
276;РАДИАТОР & ВЫХОД ВОДЫ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
277;КЛИНОВОЙ РЕМЕНЬ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
278;КОЛЛЕКТОР;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
279;ТРУБА ВЫХЛОПНОГО ГАЗА;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
280;ВОЗДУХООЧИСТИТЕЛЬ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
281;VACUUM PIPING;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
282;CAUTION PLATE & NAME PLATE (ДВИГАТЕЛЬ);NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
283;КАТУШКА ЗАЖИГАНИЯ & СВЕЧА ЗАЖИГАНИЯ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
284;ГЕНЕРАТОР;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
285;СТАРТЕР;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
286;ВАКУУМНЫЙ НАСОС;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
287;ФОРСУНКА;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
288;INJECTION PUMP ASSEMBLY;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
289;INJECTION PUMP BODY;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
290;ТОПЛИВНЫЙ ФИЛЬТР;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
291;СИСТЕМА РЕЦИРКУЛЯЦИИ ВЫХЛОПНЫХ ГАЗОВ ;NULL;NULL;9;9;Принадлежности/Двигатель/Топливная система;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
292;ВИЛКА ВЫКЛЮЧЕНИЯ СЦЕПЛЕНИЯ;NULL;NULL;10;10;Трансмиссия/Подвеска;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
293;ПЕДАЛЬ & FLEXIBLE HOSE;NULL;NULL;10;10;Трансмиссия/Подвеска;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
294;ГЛАВНЫЙ ЦИЛИНДР СЦЕПЛЕНИЯ;NULL;NULL;10;10;Трансмиссия/Подвеска;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
295;РАБОЧИЙ ЦИЛИНДР ГИДРОПРИВОДА СЦЕПЛЕНИЯ;NULL;NULL;10;10;Трансмиссия/Подвеска;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
296;TRANSAXLE OR TRANSMISSION ASSY & НАБОР ПРОКЛАДОК (MTM);NULL;NULL;10;10;Трансмиссия/Подвеска;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
297;КОРПУС СЦЕПЛЕНИЯ & КОРПУС ТРАНСМИССИИ (MTM);NULL;NULL;10;10;Трансмиссия/Подвеска;3;3;NULL;08.1983 - 08.1985;2L;T1;DLX;MTM;5F;RCB;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
